cod;nome;ano;valor;;
51;MT;2015;20;;
15;PA;2015;26;;
25;PB;2015;5;;
11;RO;2016;9;;
43;RS;2016;147;;
42;SC;2016;40;;
28;SE;2016;7;;
51;MT;2016;19;;
35;SP;2016;174;;
17;TO;2016;11;;
15;PA;2016;28;;
25;PB;2016;7;;
26;PE;2016;25;;
22;PI;2016;12;;
53;DF;2016;17;;
17;TO;2016;11;;
35;SP;2016;174;;
28;SE;2016;7;;
42;SC;2016;40;;
43;RS;2016;147;;
14;RR;2016;0;;
11;RO;2016;9;;
24;RN;2016;8;;
33;RJ;2016;40;;
41;PR;2016;55;;
22;PI;2016;12;;
26;PE;2016;25;;
25;PB;2016;7;;
15;PA;2016;28;;
51;MT;2016;19;;
50;MS;2016;20;;
31;MG;2016;89;;
21;MA;2016;37;;
52;GO;2016;34;;
32;ES;2016;11;;
53;DF;2016;17;;
23;CE;2016;26;;
29;BA;2016;34;;
16;AP;2016;2;;
13;AM;2016;10;;
27;AL;2016;0;;
12;AC;2016;3;;
32;ES;2016;11;;
52;GO;2016;34;;
21;MA;2016;37;;
31;MG;2016;89;;
50;MS;2016;20;;
23;CE;2016;26;;
29;BA;2016;34;;
16;AP;2016;2;;
13;AM;2016;10;;
27;AL;2016;0;;
12;AC;2016;3;;
41;PR;2016;55;;
33;RJ;2016;40;;
24;RN;2016;8;;
14;RR;2016;0;;
26;PE;2017;21;;
22;PI;2017;24;;
41;PR;2017;58;;
33;RJ;2017;28;;
24;RN;2017;2;;
11;RO;2017;13;;
52;GO;2017;28;;
21;MA;2017;38;;
31;MG;2017;78;;
50;MS;2017;24;;
51;MT;2017;16;;
15;PA;2017;15;;
25;PB;2017;18;;
26;PE;2017;21;;
22;PI;2017;24;;
41;PR;2017;58;;
12;AC;2017;7;;
14;RR;2017;1;;
43;RS;2017;153;;
42;SC;2017;48;;
28;SE;2017;7;;
35;SP;2017;152;;
17;TO;2017;11;;
27;AL;2017;3;;
13;AM;2017;9;;
33;RJ;2017;28;;
24;RN;2017;2;;
11;RO;2017;13;;
14;RR;2017;1;;
43;RS;2017;153;;
42;SC;2017;48;;
28;SE;2017;7;;
35;SP;2017;152;;
17;TO;2017;11;;
16;AP;2017;3;;
29;BA;2017;58;;
23;CE;2017;19;;
53;DF;2017;8;;
32;ES;2017;8;;
12;AC;2017;7;;
27;AL;2017;3;;
13;AM;2017;9;;
16;AP;2017;3;;
29;BA;2017;58;;
23;CE;2017;19;;
53;DF;2017;8;;
32;ES;2017;8;;
52;GO;2017;28;;
21;MA;2017;38;;
31;MG;2017;78;;
50;MS;2017;24;;
51;MT;2017;16;;
15;PA;2017;15;;
25;PB;2017;18;;
50;MS;2018;23;;
17;TO;2018;9;;
35;SP;2018;146;;
28;SE;2018;7;;
42;SC;2018;51;;
43;RS;2018;142;;
14;RR;2018;0;;
11;RO;2018;2;;
24;RN;2018;12;;
33;RJ;2018;42;;
17;TO;2018;9;;
35;SP;2018;146;;
28;SE;2018;7;;
42;SC;2018;51;;
43;RS;2018;142;;
14;RR;2018;0;;
11;RO;2018;2;;
24;RN;2018;12;;
33;RJ;2018;42;;
41;PR;2018;91;;
22;PI;2018;28;;
26;PE;2018;26;;
25;PB;2018;6;;
15;PA;2018;18;;
51;MT;2018;29;;
50;MS;2018;23;;
31;MG;2018;81;;
21;MA;2018;24;;
52;GO;2018;33;;
32;ES;2018;13;;
53;DF;2018;23;;
23;CE;2018;27;;
29;BA;2018;36;;
16;AP;2018;2;;
13;AM;2018;12;;
27;AL;2018;1;;
12;AC;2018;4;;
12;AC;2018;4;;
27;AL;2018;1;;
13;AM;2018;12;;
16;AP;2018;2;;
29;BA;2018;36;;
23;CE;2018;27;;
53;DF;2018;23;;
32;ES;2018;13;;
52;GO;2018;33;;
21;MA;2018;24;;
31;MG;2018;81;;
51;MT;2018;29;;
15;PA;2018;18;;
25;PB;2018;6;;
26;PE;2018;26;;
22;PI;2018;28;;
41;PR;2018;91;;
31;MG;2019;100;;
17;TO;2019;15;;
17;TO;2019;15;;
35;SP;2019;140;;
28;SE;2019;8;;
42;SC;2019;46;;
43;RS;2019;132;;
14;RR;2019;1;;
11;RO;2019;9;;
24;RN;2019;10;;
33;RJ;2019;35;;
41;PR;2019;84;;
12;AC;2019;10;;
27;AL;2019;6;;
13;AM;2019;10;;
16;AP;2019;0;;
29;BA;2019;44;;
23;CE;2019;27;;
53;DF;2019;21;;
32;ES;2019;9;;
52;GO;2019;35;;
21;MA;2019;33;;
31;MG;2019;100;;
50;MS;2019;25;;
51;MT;2019;17;;
15;PA;2019;19;;
25;PB;2019;9;;
26;PE;2019;19;;
12;AC;2019;10;;
27;AL;2019;6;;
13;AM;2019;10;;
16;AP;2019;0;;
29;BA;2019;44;;
23;CE;2019;27;;
53;DF;2019;21;;
32;ES;2019;9;;
52;GO;2019;35;;
21;MA;2019;33;;
22;PI;2019;20;;
50;MS;2019;25;;
51;MT;2019;17;;
15;PA;2019;19;;
25;PB;2019;9;;
26;PE;2019;19;;
22;PI;2019;20;;
41;PR;2019;84;;
33;RJ;2019;35;;
24;RN;2019;10;;
11;RO;2019;9;;
14;RR;2019;1;;
43;RS;2019;132;;
42;SC;2019;46;;
28;SE;2019;8;;
35;SP;2019;140;;
17;TO;2020;12;;
35;SP;2020;127;;
28;SE;2020;6;;
42;SC;2020;60;;
43;RS;2020;162;;
14;RR;2020;0;;
11;RO;2020;10;;
24;RN;2020;13;;
33;RJ;2020;39;;
52;GO;2020;28;;
32;ES;2020;20;;
53;DF;2020;10;;
23;CE;2020;28;;
29;BA;2020;53;;
16;AP;2020;0;;
13;AM;2020;15;;
27;AL;2020;7;;
12;AC;2020;6;;
41;PR;2020;73;;
22;PI;2020;15;;
26;PE;2020;17;;
25;PB;2020;8;;
15;PA;2020;14;;
51;MT;2020;25;;
50;MS;2020;18;;
31;MG;2020;70;;
21;MA;2020;28;;
53;DF;2021;24;;
31;MG;2021;88;;
50;MS;2021;17;;
51;MT;2021;31;;
15;PA;2021;32;;
25;PB;2021;12;;
26;PE;2021;25;;
22;PI;2021;25;;
41;PR;2021;62;;
33;RJ;2021;55;;
24;RN;2021;12;;
11;RO;2021;11;;
14;RR;2021;2;;
43;RS;2021;149;;
42;SC;2021;49;;
28;SE;2021;7;;
35;SP;2021;153;;
12;AC;2021;7;;
27;AL;2021;8;;
13;AM;2021;8;;
16;AP;2021;2;;
29;BA;2021;46;;
23;CE;2021;36;;
32;ES;2021;12;;
52;GO;2021;49;;
21;MA;2021;26;;
17;TO;2021;9;;
23;CE;2022;22;;
22;PI;2022;25;;
26;PE;2022;81;;
25;PB;2022;11;;
15;PA;2022;27;;
51;MT;2022;102;;
50;MS;2022;24;;
31;MG;2022;21;;
21;MA;2022;33;;
52;GO;2022;53;;
32;ES;2022;14;;
53;DF;2022;20;;
41;PR;2022;16;;
29;BA;2022;44;;
16;AP;2022;11;;
13;AM;2022;2;;
27;AL;2022;9;;
12;AC;2022;1;;
17;TO;2022;15;;
35;SP;2022;8;;
28;SE;2022;164;;
42;SC;2022;60;;
43;RS;2022;0;;
14;RR;2022;10;;
11;RO;2022;161;;
24;RN;2022;13;;
33;RJ;2022;45;;
32;ES;2023;14;;
12;AC;2023;7;;
27;AL;2023;9;;
22;PI;2023;13;;
53;DF;2023;19;;
13;AM;2023;11;;
16;AP;2023;2;;
29;BA;2023;51;;
23;CE;2023;29;;
52;GO;2023;54;;
21;MA;2023;43;;
31;MG;2023;82;;
50;MS;2023;26;;
51;MT;2023;39;;
41;PR;2023;76;;
15;PA;2023;34;;
25;PB;2023;15;;
26;PE;2023;42;;
17;TO;2023;19;;
35;SP;2023;169;;
28;SE;2023;7;;
42;SC;2023;61;;
43;RS;2023;158;;
14;RR;2023;4;;
11;RO;2023;21;;
24;RN;2023;19;;
33;RJ;2023;24;;
